type,filepath,class,x1,y1,x2,y2,x3,y3,x4,y4
TRAIN,c:\Users\husin\Documents\Coding\Kuliah\Viskom\tugas-4\Datasets-jpg\Operasi\minus\IMG_20211207_062000.jpg,min,0.205666667,0.459,,,0.341,0.517,,
TRAIN,c:\Users\husin\Documents\Coding\Kuliah\Viskom\tugas-4\Datasets-jpg\Operasi\minus\IMG_20211207_062007.jpg,min,0.269,0.478333333,,,0.384,0.523666667,,
TRAIN,c:\Users\husin\Documents\Coding\Kuliah\Viskom\tugas-4\Datasets-jpg\Operasi\minus\IMG_20211207_062013.jpg,min,0.273333333,0.472,,,0.400333333,0.536333333,,
TRAIN,c:\Users\husin\Documents\Coding\Kuliah\Viskom\tugas-4\Datasets-jpg\Operasi\minus\IMG_20211207_062025.jpg,min,0.299,0.441666667,,,0.430333333,0.488,,
TRAIN,c:\Users\husin\Documents\Coding\Kuliah\Viskom\tugas-4\Datasets-jpg\Operasi\minus\IMG_20211207_062029.jpg,min,0.232333333,0.488,,,0.379666667,0.545,,
TRAIN,c:\Users\husin\Documents\Coding\Kuliah\Viskom\tugas-4\Datasets-jpg\Operasi\minus\IMG_20211207_062034.jpg,min,0.242333333,0.507333333,,,0.373333333,0.531,,
TRAIN,c:\Users\husin\Documents\Coding\Kuliah\Viskom\tugas-4\Datasets-jpg\Operasi\minus\IMG_20211207_062040.jpg,min,0.293666667,0.474,,,0.421666667,0.520333333,,
TRAIN,c:\Users\husin\Documents\Coding\Kuliah\Viskom\tugas-4\Datasets-jpg\Operasi\minus\IMG_20211207_062046.jpg,min,0.311,0.523666667,,,0.420666667,0.571,,
TRAIN,c:\Users\husin\Documents\Coding\Kuliah\Viskom\tugas-4\Datasets-jpg\Operasi\minus\IMG_20211207_062100.jpg,min,0.277666667,0.479333333,,,0.381,0.524666667,,
TRAIN,c:\Users\husin\Documents\Coding\Kuliah\Viskom\tugas-4\Datasets-jpg\Operasi\minus\IMG_20211207_062104.jpg,min,0.277666667,0.465333333,,,0.388333333,0.505333333,,
TRAIN,c:\Users\husin\Documents\Coding\Kuliah\Viskom\tugas-4\Datasets-jpg\Operasi\minus\IMG_20211207_062108.jpg,min,0.352,0.474,,,0.460333333,0.512666667,,
TRAIN,c:\Users\husin\Documents\Coding\Kuliah\Viskom\tugas-4\Datasets-jpg\Operasi\minus\IMG_20211207_062112.jpg,min,0.316333333,0.472,,,0.393666667,0.504333333,,
TRAIN,c:\Users\husin\Documents\Coding\Kuliah\Viskom\tugas-4\Datasets-jpg\Operasi\minus\IMG_20211207_062118.jpg,min,0.300333333,0.509666667,,,0.391666667,0.546,,
TRAIN,c:\Users\husin\Documents\Coding\Kuliah\Viskom\tugas-4\Datasets-jpg\Operasi\minus\IMG_20211207_062132.jpg,min,0.282,0.453666667,,,0.402333333,0.5,,
TRAIN,c:\Users\husin\Documents\Coding\Kuliah\Viskom\tugas-4\Datasets-jpg\Operasi\minus\IMG_20211207_062139.jpg,min,0.261666667,0.509666667,,,0.393666667,0.558,,
TRAIN,c:\Users\husin\Documents\Coding\Kuliah\Viskom\tugas-4\Datasets-jpg\Operasi\minus\IMG_20211207_062144.jpg,min,0.316333333,0.479333333,,,0.457333333,0.524666667,,
TRAIN,c:\Users\husin\Documents\Coding\Kuliah\Viskom\tugas-4\Datasets-jpg\Operasi\minus\IMG_20211207_062148.jpg,min,0.234666667,0.449333333,,,0.374333333,0.489,,
TRAIN,c:\Users\husin\Documents\Coding\Kuliah\Viskom\tugas-4\Datasets-jpg\Operasi\minus\IMG_20211207_062152.jpg,min,0.221666667,0.549333333,,,0.357333333,0.588,,
TRAIN,c:\Users\husin\Documents\Coding\Kuliah\Viskom\tugas-4\Datasets-jpg\Operasi\minus\IMG_20211207_062251.jpg,min,0.244333333,0.516,,,0.357333333,0.553666667,,
TRAIN,c:\Users\husin\Documents\Coding\Kuliah\Viskom\tugas-4\Datasets-jpg\Operasi\minus\IMG_20211207_062257.jpg,min,0.286333333,0.503,,,0.390666667,0.533333333,,
TRAIN,c:\Users\husin\Documents\Coding\Kuliah\Viskom\tugas-4\Datasets-jpg\Operasi\minus\IMG_20211207_062302.jpg,min,0.222666667,0.493333333,,,0.329333333,0.528,,
TRAIN,c:\Users\husin\Documents\Coding\Kuliah\Viskom\tugas-4\Datasets-jpg\Operasi\minus\IMG_20211207_062308.jpg,min,0.257333333,0.483666667,,,0.377666667,0.514,,
TRAIN,c:\Users\husin\Documents\Coding\Kuliah\Viskom\tugas-4\Datasets-jpg\Operasi\minus\IMG_20211207_062322.jpg,min,0.285333333,0.545,,,0.413,0.602,,
TRAIN,c:\Users\husin\Documents\Coding\Kuliah\Viskom\tugas-4\Datasets-jpg\Operasi\minus\IMG_20211207_062346.jpg,min,0.373333333,0.458,,,0.483,0.493333333,,
TRAIN,c:\Users\husin\Documents\Coding\Kuliah\Viskom\tugas-4\Datasets-jpg\Operasi\minus\IMG_20211207_062351.jpg,min,0.261666667,0.5,,,0.393666667,0.550333333,,
TRAIN,c:\Users\husin\Documents\Coding\Kuliah\Viskom\tugas-4\Datasets-jpg\Operasi\minus\IMG_20211207_062354.jpg,min,0.228333333,0.465333333,,,0.381,0.503,,
TRAIN,c:\Users\husin\Documents\Coding\Kuliah\Viskom\tugas-4\Datasets-jpg\Operasi\minus\IMG_20211207_062358.jpg,min,0.235666667,0.526666667,,,0.390666667,0.569666667,,
TRAIN,c:\Users\husin\Documents\Coding\Kuliah\Viskom\tugas-4\Datasets-jpg\Operasi\minus\IMG_20211207_062404.jpg,min,0.21,0.515,,,0.320666667,0.572,,
TRAIN,c:\Users\husin\Documents\Coding\Kuliah\Viskom\tugas-4\Datasets-jpg\Operasi\minus\IMG_20211207_062410.jpg,min,0.211,0.540666667,,,0.362666667,0.589,,
TRAIN,c:\Users\husin\Documents\Coding\Kuliah\Viskom\tugas-4\Datasets-jpg\Operasi\minus\IMG_20211207_062527.jpg,min,0.268,0.471,,,0.379666667,0.517,,
TRAIN,c:\Users\husin\Documents\Coding\Kuliah\Viskom\tugas-4\Datasets-jpg\Operasi\minus\IMG_20211207_062533.jpg,min,0.263666667,0.508333333,,,0.362666667,0.535333333,,
TRAIN,c:\Users\husin\Documents\Coding\Kuliah\Viskom\tugas-4\Datasets-jpg\Operasi\minus\IMG_20211207_062537.jpg,min,0.262666667,0.497666667,,,0.350666667,0.537666667,,
TRAIN,c:\Users\husin\Documents\Coding\Kuliah\Viskom\tugas-4\Datasets-jpg\Operasi\minus\IMG_20211207_062542.jpg,min,0.259333333,0.488,,,0.385333333,0.528,,
TRAIN,c:\Users\husin\Documents\Coding\Kuliah\Viskom\tugas-4\Datasets-jpg\Operasi\minus\IMG_20211207_062546.jpg,min,0.245333333,0.490333333,,,0.344333333,0.529,,
TRAIN,c:\Users\husin\Documents\Coding\Kuliah\Viskom\tugas-4\Datasets-jpg\Operasi\minus\IMG_20211207_062550.jpg,min,0.263666667,0.494666667,,,0.381,0.526666667,,
TRAIN,c:\Users\husin\Documents\Coding\Kuliah\Viskom\tugas-4\Datasets-jpg\Operasi\minus\IMG_20211207_062600.jpg,min,0.345333333,0.435333333,,,0.484,0.479333333,,
TRAIN,c:\Users\husin\Documents\Coding\Kuliah\Viskom\tugas-4\Datasets-jpg\Operasi\minus\IMG_20211207_062610.jpg,min,0.261666667,0.475,,,0.407666667,0.508333333,,
TRAIN,c:\Users\husin\Documents\Coding\Kuliah\Viskom\tugas-4\Datasets-jpg\Operasi\minus\IMG_20211207_062613.jpg,min,0.257333333,0.493333333,,,0.379666667,0.541666667,,
TRAIN,c:\Users\husin\Documents\Coding\Kuliah\Viskom\tugas-4\Datasets-jpg\Operasi\minus\IMG_20211207_062618.jpg,min,0.291666667,0.487,,,0.413,0.520333333,,
TRAIN,c:\Users\husin\Documents\Coding\Kuliah\Viskom\tugas-4\Datasets-jpg\Operasi\minus\IMG_20211207_062621.jpg,min,0.305666667,0.465333333,,,0.414333333,0.490333333,,
TRAIN,c:\Users\husin\Documents\Coding\Kuliah\Viskom\tugas-4\Datasets-jpg\Operasi\more-than\20211206_105833.jpg,min,0.193055556,0.473148148,,,0.351388889,0.564814815,,
TRAIN,c:\Users\husin\Documents\Coding\Kuliah\Viskom\tugas-4\Datasets-jpg\Operasi\more-than\20211206_110120.jpg,min,0.231944444,0.5,,,0.381481481,0.57037037,,
TRAIN,c:\Users\husin\Documents\Coding\Kuliah\Viskom\tugas-4\Datasets-jpg\Operasi\more-than\20211206_110530.jpg,min,0.717592593,0.490277778,,,0.839351852,0.535648148,,
TRAIN,c:\Users\husin\Documents\Coding\Kuliah\Viskom\tugas-4\Datasets-jpg\Operasi\more-than\20211206_113041.jpg,min,0.258796296,0.475,,,0.372685185,0.531944444,,
TRAIN,c:\Users\husin\Documents\Coding\Kuliah\Viskom\tugas-4\Datasets-jpg\Operasi\more-than\20211206_113309.jpg,min,0.252777778,0.506944444,,,0.34537037,0.568518519,,
TRAIN,c:\Users\husin\Documents\Coding\Kuliah\Viskom\tugas-4\Datasets-jpg\Operasi\more-than\20211206_113406.jpg,min,0.220833333,0.435648148,,,0.300925926,0.499074074,,
TRAIN,c:\Users\husin\Documents\Coding\Kuliah\Viskom\tugas-4\Datasets-jpg\Operasi\more-than\20211206_113446.jpg,min,0.640277778,0.491203704,,,0.745833333,0.539814815,,
TRAIN,c:\Users\husin\Documents\Coding\Kuliah\Viskom\tugas-4\Datasets-jpg\Operasi\more-than\20211206_113551.jpg,min,0.281481481,0.503703704,,,0.397685185,0.556944444,,
TRAIN,c:\Users\husin\Documents\Coding\Kuliah\Viskom\tugas-4\Datasets-jpg\Operasi\more-than\20211206_113844.jpg,min,0.272685185,0.468055556,,,0.424537037,0.528240741,,
TRAIN,c:\Users\husin\Documents\Coding\Kuliah\Viskom\tugas-4\Datasets-jpg\Operasi\more-than\20211206_113847.jpg,min,0.206481481,0.531018519,,,0.341666667,0.588888889,,
TRAIN,c:\Users\husin\Documents\Coding\Kuliah\Viskom\tugas-4\Datasets-jpg\Operasi\more-than\20211206_114010.jpg,min,0.182407407,0.47962963,,,0.278703704,0.528240741,,
TRAIN,c:\Users\husin\Documents\Coding\Kuliah\Viskom\tugas-4\Datasets-jpg\Operasi\more-than\20211206_114054.jpg,min,0.210648148,0.493518519,,,0.306944444,0.536574074,,
TRAIN,c:\Users\husin\Documents\Coding\Kuliah\Viskom\tugas-4\Datasets-jpg\Operasi\more-than-equal\20211207_075440.jpg,min,0.212037037,0.438425926,,,0.327314815,0.489351852,,
TRAIN,c:\Users\husin\Documents\Coding\Kuliah\Viskom\tugas-4\Datasets-jpg\Operasi\more-than-equal\20211207_075817.jpg,min,0.180555556,0.485648148,,,0.277777778,0.528240741,,
TRAIN,c:\Users\husin\Documents\Coding\Kuliah\Viskom\tugas-4\Datasets-jpg\Operasi\more-than-equal\20211207_075820.jpg,min,0.234722222,0.466203704,,,0.353240741,0.52037037,,
TRAIN,c:\Users\husin\Documents\Coding\Kuliah\Viskom\tugas-4\Datasets-jpg\Operasi\more-than-equal\20211207_075957.jpg,min,0.179166667,0.481944444,,,0.25462963,0.528240741,,
TRAIN,c:\Users\husin\Documents\Coding\Kuliah\Viskom\tugas-4\Datasets-jpg\Operasi\more-than-equal\20211207_080000.jpg,min,0.206481481,0.472222222,,,0.285648148,0.516666667,,
TRAIN,c:\Users\husin\Documents\Coding\Kuliah\Viskom\tugas-4\Datasets-jpg\Operasi\more-than-equal\20211207_080228.jpg,min,0.18287037,0.460648148,,,0.313425926,0.525,,
TRAIN,c:\Users\husin\Documents\Coding\Kuliah\Viskom\tugas-4\Datasets-jpg\Operasi\more-than-equal\20211207_080230.jpg,min,0.274074074,0.448148148,,,0.380092593,0.52037037,,
TRAIN,c:\Users\husin\Documents\Coding\Kuliah\Viskom\tugas-4\Datasets-jpg\Operasi\more-than-equal\20211207_080627.jpg,min,0.182407407,0.498148148,,,0.283796296,0.544444444,,
TRAIN,c:\Users\husin\Documents\Coding\Kuliah\Viskom\tugas-4\Datasets-jpg\Operasi\more-than-equal\20211207_080627.jpg,min,0.465740741,0.488425926,,,0.553703704,0.528240741,,
TRAIN,c:\Users\husin\Documents\Coding\Kuliah\Viskom\tugas-4\Datasets-jpg\Operasi\more-than-equal\20211207_080632.jpg,min,0.242592593,0.464351852,,,0.349537037,0.515277778,,
TRAIN,c:\Users\husin\Documents\Coding\Kuliah\Viskom\tugas-4\Datasets-jpg\Operator\minus\IMG_20211206_163651.jpg,min,0.11225,0.312,,,0.2255,0.3575,,
TRAIN,c:\Users\husin\Documents\Coding\Kuliah\Viskom\tugas-4\Datasets-jpg\Operator\minus\IMG_20211206_163651.jpg,min,0.28725,0.312,,,0.39175,0.35325,,
TRAIN,c:\Users\husin\Documents\Coding\Kuliah\Viskom\tugas-4\Datasets-jpg\Operator\minus\IMG_20211206_163651.jpg,min,0.457,0.31075,,,0.558,0.35425,,
TRAIN,c:\Users\husin\Documents\Coding\Kuliah\Viskom\tugas-4\Datasets-jpg\Operator\minus\IMG_20211206_163651.jpg,min,0.61025,0.31075,,,0.72225,0.35975,,
TRAIN,c:\Users\husin\Documents\Coding\Kuliah\Viskom\tugas-4\Datasets-jpg\Operator\minus\IMG_20211206_163651.jpg,min,0.74275,0.312,,,0.84175,0.362,,
TRAIN,c:\Users\husin\Documents\Coding\Kuliah\Viskom\tugas-4\Datasets-jpg\Operator\minus\IMG_20211206_163651.jpg,min,0.1005,0.40325,,,0.22225,0.46725,,
TRAIN,c:\Users\husin\Documents\Coding\Kuliah\Viskom\tugas-4\Datasets-jpg\Operator\minus\IMG_20211206_163651.jpg,min,0.27875,0.4055,,,0.4025,0.45225,,
TRAIN,c:\Users\husin\Documents\Coding\Kuliah\Viskom\tugas-4\Datasets-jpg\Operator\minus\IMG_20211206_163651.jpg,min,0.44725,0.4075,,,0.569,0.45,,
TRAIN,c:\Users\husin\Documents\Coding\Kuliah\Viskom\tugas-4\Datasets-jpg\Operator\minus\IMG_20211206_163651.jpg,min,0.59925,0.4,,,0.72875,0.44125,,
TRAIN,c:\Users\husin\Documents\Coding\Kuliah\Viskom\tugas-4\Datasets-jpg\Operator\minus\IMG_20211206_163651.jpg,min,0.744,0.40425,,,0.833,0.45325,,
TRAIN,c:\Users\husin\Documents\Coding\Kuliah\Viskom\tugas-4\Datasets-jpg\Operator\minus\IMG_20211206_163651.jpg,min,0.1135,0.512,,,0.22875,0.5825,,
TRAIN,c:\Users\husin\Documents\Coding\Kuliah\Viskom\tugas-4\Datasets-jpg\Operator\minus\IMG_20211206_163651.jpg,min,0.2775,0.52175,,,0.40375,0.563,,
TRAIN,c:\Users\husin\Documents\Coding\Kuliah\Viskom\tugas-4\Datasets-jpg\Operator\minus\IMG_20211206_163651.jpg,min,0.43625,0.513,,,0.558,0.5575,,
TRAIN,c:\Users\husin\Documents\Coding\Kuliah\Viskom\tugas-4\Datasets-jpg\Operator\minus\IMG_20211206_163651.jpg,min,0.59725,0.52175,,,0.709,0.55875,,
TRAIN,c:\Users\husin\Documents\Coding\Kuliah\Viskom\tugas-4\Datasets-jpg\Operator\minus\IMG_20211206_163651.jpg,min,0.744,0.52275,,,0.844,0.55975,,
TRAIN,c:\Users\husin\Documents\Coding\Kuliah\Viskom\tugas-4\Datasets-jpg\Operator\minus\IMG_20211206_163651.jpg,min,0.12975,0.63475,,,0.246,0.67825,,
TRAIN,c:\Users\husin\Documents\Coding\Kuliah\Viskom\tugas-4\Datasets-jpg\Operator\minus\IMG_20211206_163651.jpg,min,0.29175,0.63375,,,0.396,0.66625,,
TRAIN,c:\Users\husin\Documents\Coding\Kuliah\Viskom\tugas-4\Datasets-jpg\Operator\minus\IMG_20211206_163651.jpg,min,0.43625,0.6325,,,0.54925,0.66525,,
TRAIN,c:\Users\husin\Documents\Coding\Kuliah\Viskom\tugas-4\Datasets-jpg\Operator\minus\IMG_20211206_163651.jpg,min,0.59075,0.63575,,,0.67325,0.663,,
TRAIN,c:\Users\husin\Documents\Coding\Kuliah\Viskom\tugas-4\Datasets-jpg\Operator\minus\IMG_20211206_163651.jpg,min,0.72425,0.63575,,,0.8255,0.6805,,
TRAIN,c:\Users\husin\Documents\Coding\Kuliah\Viskom\tugas-4\Datasets-jpg\Operator\minus\IMG_20211206_163654.jpg,min,0.146,0.374,,,0.20575,0.40425,,
TRAIN,c:\Users\husin\Documents\Coding\Kuliah\Viskom\tugas-4\Datasets-jpg\Operator\minus\IMG_20211206_163654.jpg,min,0.244,0.35225,,,0.31675,0.37925,,
TRAIN,c:\Users\husin\Documents\Coding\Kuliah\Viskom\tugas-4\Datasets-jpg\Operator\minus\IMG_20211206_163654.jpg,min,0.357,0.313,,,0.4525,0.35975,,
TRAIN,c:\Users\husin\Documents\Coding\Kuliah\Viskom\tugas-4\Datasets-jpg\Operator\minus\IMG_20211206_163654.jpg,min,0.507,0.274,,,0.61675,0.3195,,
TRAIN,c:\Users\husin\Documents\Coding\Kuliah\Viskom\tugas-4\Datasets-jpg\Operator\minus\IMG_20211206_163654.jpg,min,0.14075,0.463,,,0.2015,0.49675,,
TRAIN,c:\Users\husin\Documents\Coding\Kuliah\Viskom\tugas-4\Datasets-jpg\Operator\minus\IMG_20211206_163654.jpg,min,0.24175,0.44125,,,0.332,0.4805,,
TRAIN,c:\Users\husin\Documents\Coding\Kuliah\Viskom\tugas-4\Datasets-jpg\Operator\minus\IMG_20211206_163654.jpg,min,0.359,0.41525,,,0.45575,0.449,,
TRAIN,c:\Users\husin\Documents\Coding\Kuliah\Viskom\tugas-4\Datasets-jpg\Operator\minus\IMG_20211206_163654.jpg,min,0.49925,0.39025,,,0.6135,0.426,,
TRAIN,c:\Users\husin\Documents\Coding\Kuliah\Viskom\tugas-4\Datasets-jpg\Operator\minus\IMG_20211206_163654.jpg,min,0.64275,0.37725,,,0.76025,0.41075,,
TRAIN,c:\Users\husin\Documents\Coding\Kuliah\Viskom\tugas-4\Datasets-jpg\Operator\minus\IMG_20211206_163654.jpg,min,0.14175,0.55325,,,0.21225,0.59225,,
TRAIN,c:\Users\husin\Documents\Coding\Kuliah\Viskom\tugas-4\Datasets-jpg\Operator\minus\IMG_20211206_163654.jpg,min,0.23725,0.5455,,,0.32875,0.59225,,
TRAIN,c:\Users\husin\Documents\Coding\Kuliah\Viskom\tugas-4\Datasets-jpg\Operator\minus\IMG_20211206_163654.jpg,min,0.35375,0.5435,,,0.45475,0.575,,
TRAIN,c:\Users\husin\Documents\Coding\Kuliah\Viskom\tugas-4\Datasets-jpg\Operator\minus\IMG_20211206_163654.jpg,min,0.4885,0.53375,,,0.6025,0.57825,,
TRAIN,c:\Users\husin\Documents\Coding\Kuliah\Viskom\tugas-4\Datasets-jpg\Operator\minus\IMG_20211206_163654.jpg,min,0.659,0.524,,,0.77,0.562,,
TRAIN,c:\Users\husin\Documents\Coding\Kuliah\Viskom\tugas-4\Datasets-jpg\Operator\minus\IMG_20211206_163654.jpg,min,0.15575,0.65225,,,0.2255,0.6825,,
TRAIN,c:\Users\husin\Documents\Coding\Kuliah\Viskom\tugas-4\Datasets-jpg\Operator\minus\IMG_20211206_163654.jpg,min,0.25375,0.65425,,,0.32325,0.69225,,
TRAIN,c:\Users\husin\Documents\Coding\Kuliah\Viskom\tugas-4\Datasets-jpg\Operator\minus\IMG_20211206_163654.jpg,min,0.35575,0.65875,,,0.43725,0.689,,
TRAIN,c:\Users\husin\Documents\Coding\Kuliah\Viskom\tugas-4\Datasets-jpg\Operator\minus\IMG_20211206_163654.jpg,min,0.48075,0.664,,,0.5765,0.70875,,
TRAIN,c:\Users\husin\Documents\Coding\Kuliah\Viskom\tugas-4\Datasets-jpg\Operator\minus\IMG_20211206_163654.jpg,min,0.621,0.66725,,,0.77975,0.74125,,
TRAIN,c:\Users\husin\Documents\Coding\Kuliah\Viskom\tugas-4\Datasets-jpg\Operator\minus\IMG_20211206_163659.jpg,min,0.36675,0.274,,,0.4645,0.34225,,
TRAIN,c:\Users\husin\Documents\Coding\Kuliah\Viskom\tugas-4\Datasets-jpg\Operator\minus\IMG_20211206_163659.jpg,min,0.521,0.32825,,,0.60575,0.3815,,
TRAIN,c:\Users\husin\Documents\Coding\Kuliah\Viskom\tugas-4\Datasets-jpg\Operator\minus\IMG_20211206_163659.jpg,min,0.646,0.3685,,,0.71025,0.40975,,
TRAIN,c:\Users\husin\Documents\Coding\Kuliah\Viskom\tugas-4\Datasets-jpg\Operator\minus\IMG_20211206_163659.jpg,min,0.721,0.38575,,,0.76775,0.44125,,
TRAIN,c:\Users\husin\Documents\Coding\Kuliah\Viskom\tugas-4\Datasets-jpg\Operator\minus\IMG_20211206_163659.jpg,min,0.15575,0.36725,,,0.294,0.4185,,
TRAIN,c:\Users\husin\Documents\Coding\Kuliah\Viskom\tugas-4\Datasets-jpg\Operator\minus\IMG_20211206_163659.jpg,min,0.37225,0.39775,,,0.48625,0.44225,,
TRAIN,c:\Users\husin\Documents\Coding\Kuliah\Viskom\tugas-4\Datasets-jpg\Operator\minus\IMG_20211206_163659.jpg,min,0.52325,0.426,,,0.61125,0.474,,
TRAIN,c:\Users\husin\Documents\Coding\Kuliah\Viskom\tugas-4\Datasets-jpg\Operator\minus\IMG_20211206_163659.jpg,min,0.64175,0.4445,,,0.7135,0.4945,,
TRAIN,c:\Users\husin\Documents\Coding\Kuliah\Viskom\tugas-4\Datasets-jpg\Operator\minus\IMG_20211206_163659.jpg,min,0.719,0.47175,,,0.77875,0.513,,
TRAIN,c:\Users\husin\Documents\Coding\Kuliah\Viskom\tugas-4\Datasets-jpg\Operator\minus\IMG_20211206_163659.jpg,min,0.1525,0.51625,,,0.32225,0.576,,
TRAIN,c:\Users\husin\Documents\Coding\Kuliah\Viskom\tugas-4\Datasets-jpg\Operator\minus\IMG_20211206_163659.jpg,min,0.369,0.52925,,,0.48625,0.587,,
TRAIN,c:\Users\husin\Documents\Coding\Kuliah\Viskom\tugas-4\Datasets-jpg\Operator\minus\IMG_20211206_163659.jpg,min,0.51125,0.537,,,0.621,0.58475,,
TRAIN,c:\Users\husin\Documents\Coding\Kuliah\Viskom\tugas-4\Datasets-jpg\Operator\minus\IMG_20211206_163659.jpg,min,0.6385,0.551,,,0.7145,0.6055,,
TRAIN,c:\Users\husin\Documents\Coding\Kuliah\Viskom\tugas-4\Datasets-jpg\Operator\minus\IMG_20211206_163659.jpg,min,0.7255,0.56525,,,0.782,0.60325,,
TRAIN,c:\Users\husin\Documents\Coding\Kuliah\Viskom\tugas-4\Datasets-jpg\Operator\minus\IMG_20211206_163659.jpg,min,0.17225,0.6815,,,0.344,0.726,,
TRAIN,c:\Users\husin\Documents\Coding\Kuliah\Viskom\tugas-4\Datasets-jpg\Operator\minus\IMG_20211206_163659.jpg,min,0.38525,0.6815,,,0.495,0.7075,,
TRAIN,c:\Users\husin\Documents\Coding\Kuliah\Viskom\tugas-4\Datasets-jpg\Operator\minus\IMG_20211206_163659.jpg,min,0.5255,0.674,,,0.62,0.701,,
TRAIN,c:\Users\husin\Documents\Coding\Kuliah\Viskom\tugas-4\Datasets-jpg\Operator\minus\IMG_20211206_163659.jpg,min,0.64175,0.6705,,,0.696,0.7,,
TRAIN,c:\Users\husin\Documents\Coding\Kuliah\Viskom\tugas-4\Datasets-jpg\Operator\minus\IMG_20211206_163659.jpg,min,0.721,0.676,,,0.7895,0.7055,,
TRAIN,c:\Users\husin\Documents\Coding\Kuliah\Viskom\tugas-4\Datasets-jpg\Operator\minus\IMG_20211206_163702.jpg,min,0.16775,0.3825,,,0.26225,0.4205,,
TRAIN,c:\Users\husin\Documents\Coding\Kuliah\Viskom\tugas-4\Datasets-jpg\Operator\minus\IMG_20211206_163702.jpg,min,0.32,0.37925,,,0.42225,0.4075,,
TRAIN,c:\Users\husin\Documents\Coding\Kuliah\Viskom\tugas-4\Datasets-jpg\Operator\minus\IMG_20211206_163702.jpg,min,0.471,0.376,,,0.583,0.42175,,
TRAIN,c:\Users\husin\Documents\Coding\Kuliah\Viskom\tugas-4\Datasets-jpg\Operator\minus\IMG_20211206_163702.jpg,min,0.633,0.37925,,,0.7505,0.412,,
TRAIN,c:\Users\husin\Documents\Coding\Kuliah\Viskom\tugas-4\Datasets-jpg\Operator\minus\IMG_20211206_163702.jpg,min,0.76125,0.3805,,,0.83625,0.414,,
TRAIN,c:\Users\husin\Documents\Coding\Kuliah\Viskom\tugas-4\Datasets-jpg\Operator\minus\IMG_20211206_163702.jpg,min,0.133,0.451,,,0.23625,0.47725,,
TRAIN,c:\Users\husin\Documents\Coding\Kuliah\Viskom\tugas-4\Datasets-jpg\Operator\minus\IMG_20211206_163702.jpg,min,0.31125,0.44125,,,0.434,0.47175,,
TRAIN,c:\Users\husin\Documents\Coding\Kuliah\Viskom\tugas-4\Datasets-jpg\Operator\minus\IMG_20211206_163702.jpg,min,0.47225,0.4315,,,0.584,0.47175,,
TRAIN,c:\Users\husin\Documents\Coding\Kuliah\Viskom\tugas-4\Datasets-jpg\Operator\minus\IMG_20211206_163702.jpg,min,0.634,0.44025,,,0.72875,0.4705,,
TRAIN,c:\Users\husin\Documents\Coding\Kuliah\Viskom\tugas-4\Datasets-jpg\Operator\minus\IMG_20211206_163702.jpg,min,0.76225,0.44225,,,0.859,0.47275,,
TRAIN,c:\Users\husin\Documents\Coding\Kuliah\Viskom\tugas-4\Datasets-jpg\Operator\minus\IMG_20211206_163702.jpg,min,0.11675,0.52925,,,0.24925,0.564,,
TRAIN,c:\Users\husin\Documents\Coding\Kuliah\Viskom\tugas-4\Datasets-jpg\Operator\minus\IMG_20211206_163702.jpg,min,0.284,0.524,,,0.4255,0.5565,,
TRAIN,c:\Users\husin\Documents\Coding\Kuliah\Viskom\tugas-4\Datasets-jpg\Operator\minus\IMG_20211206_163702.jpg,min,0.46575,0.5205,,,0.584,0.549,,
TRAIN,c:\Users\husin\Documents\Coding\Kuliah\Viskom\tugas-4\Datasets-jpg\Operator\minus\IMG_20211206_163702.jpg,min,0.62325,0.51725,,,0.7505,0.564,,
TRAIN,c:\Users\husin\Documents\Coding\Kuliah\Viskom\tugas-4\Datasets-jpg\Operator\minus\IMG_20211206_163702.jpg,min,0.78725,0.5195,,,0.8775,0.56075,,
TRAIN,c:\Users\husin\Documents\Coding\Kuliah\Viskom\tugas-4\Datasets-jpg\Operator\minus\IMG_20211206_163702.jpg,min,0.09275,0.61625,,,0.23725,0.66075,,
TRAIN,c:\Users\husin\Documents\Coding\Kuliah\Viskom\tugas-4\Datasets-jpg\Operator\minus\IMG_20211206_163702.jpg,min,0.2895,0.6185,,,0.409,0.65325,,
TRAIN,c:\Users\husin\Documents\Coding\Kuliah\Viskom\tugas-4\Datasets-jpg\Operator\minus\IMG_20211206_163702.jpg,min,0.45475,0.614,,,0.58075,0.66075,,
TRAIN,c:\Users\husin\Documents\Coding\Kuliah\Viskom\tugas-4\Datasets-jpg\Operator\minus\IMG_20211206_163702.jpg,min,0.634,0.61625,,,0.7385,0.651,,
TRAIN,c:\Users\husin\Documents\Coding\Kuliah\Viskom\tugas-4\Datasets-jpg\Operator\minus\IMG_20211206_163702.jpg,min,0.78625,0.62175,,,0.91775,0.66725,,
TRAIN,c:\Users\husin\Documents\Coding\Kuliah\Viskom\tugas-4\Datasets-jpg\Operator\minus\IMG_20211206_163706.jpg,min,0.07,0.33375,,,0.20575,0.37825,,
TRAIN,c:\Users\husin\Documents\Coding\Kuliah\Viskom\tugas-4\Datasets-jpg\Operator\minus\IMG_20211206_163706.jpg,min,0.294,0.337,,,0.43075,0.37725,,
TRAIN,c:\Users\husin\Documents\Coding\Kuliah\Viskom\tugas-4\Datasets-jpg\Operator\minus\IMG_20211206_163706.jpg,min,0.509,0.34025,,,0.64825,0.38475,,
